return_id,sales_order_number,sales_order_line_number,shipment_id,customer_key,product_key,product_category_key,sales_territory_key,currency_key,return_reason_id,return_request_date,return_received_date,refund_date,original_order_quantity,return_quantity,original_line_sales_amount,refund_amount,resolution,return_status,synthetic_note,data_origin,generator_version,scenario_id,seed,generated_at
RET-000559,SO55563,2,SHP-009355,11187,471,3,1,100,RR-001,2013-04-23,2013-04-30,2013-05-02,1,1,63.5,61.59,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000560,SO55578,1,SHP-009370,16003,528,4,4,100,RR-005,2013-04-22,2013-04-30,2013-05-01,1,1,4.99,4.84,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000561,SO55579,3,SHP-009371,15963,237,3,1,100,RR-006,2013-04-24,2013-04-27,2013-04-29,1,1,49.99,48.49,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000562,SO55594,1,SHP-009386,16951,582,1,1,100,RR-003,2013-04-20,2013-04-26,2013-04-29,1,1,1700.99,1649.96,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000563,SO55594,2,SHP-009386,16951,214,4,1,100,RR-004,2013-04-19,2013-04-28,2013-05-02,1,1,34.99,33.94,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000564,SO55607,1,SHP-009399,11977,353,1,9,6,RR-004,2013-04-22,2013-05-01,2013-05-05,1,1,2319.99,2250.39,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000565,SO55607,2,SHP-009399,11977,485,4,9,6,RR-003,2013-04-23,2013-04-29,2013-05-02,1,1,21.98,21.32,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000566,SO55607,3,SHP-009399,11977,481,3,9,6,RR-006,2013-04-24,2013-04-27,2013-04-29,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000567,SO55611,1,SHP-009403,29403,604,1,8,100,RR-005,2013-04-22,2013-04-30,2013-05-01,1,1,539.99,523.79,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000568,SO55611,2,SHP-009403,29403,479,4,8,100,RR-006,2013-04-25,2013-05-02,2013-05-04,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000569,SO55611,3,SHP-009403,29403,477,4,8,100,RR-003,2013-04-24,2013-05-04,2013-05-07,1,1,4.99,4.84,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000570,SO55611,4,SHP-009403,29403,488,3,8,100,RR-004,2013-04-27,2013-05-06,2013-05-10,1,1,53.99,52.37,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000571,SO55611,5,SHP-009403,29403,225,3,8,100,RR-005,2013-04-26,2013-04-30,2013-05-01,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000572,SO55629,4,SHP-009421,24927,486,4,1,100,RR-005,2013-04-27,2013-05-05,2013-05-06,1,1,159,154.23,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000573,SO55645,1,SHP-009437,11490,488,3,7,100,RR-006,2013-04-23,2013-04-30,2013-05-02,1,1,53.99,52.37,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000574,SO55672,4,SHP-009464,22343,465,3,1,100,RR-002,2013-04-29,2013-05-03,2013-05-04,1,1,24.49,23.76,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000575,SO55706,1,SHP-009498,21815,528,4,6,19,RR-004,2013-04-24,2013-05-03,2013-05-07,1,1,4.99,4.84,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000576,SO55706,2,SHP-009498,21815,222,4,6,19,RR-003,2013-04-25,2013-05-01,2013-05-04,1,1,34.99,33.94,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000577,SO55706,3,SHP-009498,21815,465,3,6,19,RR-006,2013-04-26,2013-04-29,2013-05-01,1,1,24.49,23.76,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000578,SO55735,1,SHP-009527,25725,563,1,8,100,RR-006,2013-04-22,2013-04-29,2013-05-01,1,1,2384.07,2312.55,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000579,SO55735,2,SHP-009527,25725,222,4,8,100,RR-005,2013-05-07,2013-05-15,2013-05-16,1,1,34.99,33.94,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000580,SO55785,1,SHP-009577,15863,485,4,6,19,RR-003,2013-05-05,2013-05-15,2013-05-18,1,1,21.98,21.32,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000581,SO55785,2,SHP-009577,15863,487,4,6,19,RR-004,2013-05-04,2013-05-09,2013-05-13,1,1,54.99,53.34,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000582,SO55785,3,SHP-009577,15863,463,3,6,19,RR-005,2013-05-03,2013-05-11,2013-05-12,1,1,24.49,23.76,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000583,SO55798,1,SHP-009590,20997,606,1,9,6,RR-005,2013-05-01,2013-05-05,2013-05-06,1,1,539.99,523.79,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000584,SO55798,4,SHP-009590,20997,225,3,9,6,RR-001,2013-04-28,2013-05-03,2013-05-07,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000585,SO55810,4,SHP-009602,25757,473,3,10,98,RR-002,2013-04-24,2013-05-04,2013-05-07,1,1,63.5,61.59,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000586,SO55824,1,SHP-009616,13799,587,1,7,100,RR-003,2013-05-06,2013-05-16,2013-05-19,1,1,769.49,746.41,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000587,SO55824,2,SHP-009616,13799,231,3,7,100,RR-001,2013-05-05,2013-05-10,2013-05-14,1,1,49.99,48.49,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000588,SO55824,3,SHP-009616,13799,225,3,7,100,RR-002,2013-05-04,2013-05-12,2013-05-13,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000589,SO55847,1,SHP-009639,14961,529,4,8,100,RR-006,2013-04-28,2013-05-01,2013-05-03,1,1,3.99,3.87,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000590,SO55847,2,SHP-009639,14961,539,4,8,100,RR-005,2013-04-25,2013-04-29,2013-04-30,1,1,24.99,24.24,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000591,SO55847,3,SHP-009639,14961,480,4,8,100,RR-004,2013-04-26,2013-05-05,2013-05-09,1,1,2.29,2.22,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000592,SO55847,4,SHP-009639,14961,483,4,8,100,RR-003,2013-05-11,2013-05-21,2013-05-24,1,1,120,116.4,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000593,SO55865,1,SHP-009657,28729,574,1,10,98,RR-006,2013-05-08,2013-05-15,2013-05-17,1,1,2384.07,2312.55,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000594,SO55865,3,SHP-009657,28729,479,4,10,98,RR-004,2013-05-06,2013-05-11,2013-05-15,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000595,SO55904,2,SHP-009696,22378,225,3,7,100,RR-003,2013-04-26,2013-05-06,2013-05-09,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000596,SO55905,2,SHP-009697,28746,480,4,10,98,RR-006,2013-04-24,2013-04-27,2013-04-29,1,1,2.29,2.22,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000597,SO55922,1,SHP-009714,16519,388,1,9,6,RR-004,2013-04-30,2013-05-09,2013-05-13,1,1,1120.49,1086.88,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000598,SO55922,2,SHP-009714,16519,488,3,9,6,RR-002,2013-05-01,2013-05-07,2013-05-10,1,1,53.99,52.37,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000599,SO55940,1,SHP-009732,20120,474,3,1,100,RR-004,2013-05-05,2013-05-10,2013-05-14,1,1,69.99,67.89,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000600,SO55940,2,SHP-009732,20120,234,3,1,100,RR-003,2013-05-06,2013-05-16,2013-05-19,1,1,49.99,48.49,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000601,SO55959,2,SHP-009751,29196,490,3,9,6,RR-005,2013-05-13,2013-05-17,2013-05-18,1,1,53.99,52.37,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000602,SO55987,1,SHP-009779,12196,478,4,6,19,RR-003,2013-05-07,2013-05-13,2013-05-16,1,1,9.99,9.69,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000603,SO55987,2,SHP-009779,12196,477,4,6,19,RR-004,2013-05-06,2013-05-15,2013-05-19,1,1,4.99,4.84,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000604,SO55987,3,SHP-009779,12196,217,4,6,19,RR-005,2013-05-05,2013-05-09,2013-05-10,1,1,34.99,33.94,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000605,SO55997,1,SHP-009789,15673,535,4,7,100,RR-004,2013-04-25,2013-05-04,2013-05-08,1,1,24.99,24.24,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000606,SO55997,2,SHP-009789,15673,528,4,7,100,RR-003,2013-04-26,2013-05-02,2013-05-05,1,1,4.99,4.84,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000607,SO55997,3,SHP-009789,15673,222,4,7,100,RR-006,2013-04-27,2013-04-30,2013-05-02,1,1,34.99,33.94,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000608,SO56001,3,SHP-009793,27939,489,3,10,98,RR-003,2013-05-13,2013-05-23,2013-05-26,1,1,53.99,52.37,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000609,SO56007,1,SHP-009799,12934,363,1,4,100,RR-003,2013-04-26,2013-05-02,2013-05-05,1,1,2294.99,2226.14,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000610,SO56007,2,SHP-009799,12934,537,4,4,100,RR-004,2013-04-25,2013-05-04,2013-05-08,1,1,35,33.95,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000611,SO56007,4,SHP-009799,12934,214,4,4,100,RR-006,2013-04-23,2013-04-30,2013-05-02,1,1,34.99,33.94,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000612,SO56012,1,SHP-009804,25383,579,1,1,100,RR-005,2013-04-29,2013-05-03,2013-05-04,1,1,1214.85,1178.4,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000613,SO56012,3,SHP-009804,25383,477,4,1,100,RR-003,2013-05-01,2013-05-07,2013-05-10,1,1,4.99,4.84,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000614,SO56059,1,SHP-009851,12207,361,1,1,100,RR-006,2013-05-10,2013-05-13,2013-05-15,1,1,2294.99,2226.14,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000615,SO56059,2,SHP-009851,12207,480,4,1,100,RR-005,2013-05-07,2013-05-11,2013-05-12,1,1,2.29,2.22,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000616,SO56065,1,SHP-009857,22044,584,1,4,100,RR-003,2013-05-04,2013-05-14,2013-05-17,1,1,539.99,523.79,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000617,SO56065,2,SHP-009857,22044,479,4,4,100,RR-004,2013-05-03,2013-05-08,2013-05-12,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000618,SO56065,3,SHP-009857,22044,477,4,4,100,RR-005,2013-05-02,2013-05-10,2013-05-11,1,1,4.99,4.84,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000619,SO56065,4,SHP-009857,22044,489,3,4,100,RR-006,2013-05-09,2013-05-12,2013-05-14,1,1,53.99,52.37,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000620,SO56115,2,SHP-009907,24392,225,3,6,19,RR-001,2013-04-26,2013-05-05,2013-05-09,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000621,SO56150,1,SHP-009942,12964,536,4,6,19,RR-006,2013-05-06,2013-05-13,2013-05-15,1,1,29.99,29.09,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000622,SO56169,1,SHP-009961,11744,537,4,4,100,RR-006,2013-05-11,2013-05-14,2013-05-16,1,1,35,33.95,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000623,SO56169,2,SHP-009961,11744,480,4,4,100,RR-005,2013-05-08,2013-05-12,2013-05-13,1,1,2.29,2.22,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000624,SO56206,2,SHP-009998,14828,488,3,8,100,RR-003,2013-05-06,2013-05-16,2013-05-19,1,1,53.99,52.37,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000625,SO56221,2,SHP-010013,22879,477,4,4,100,RR-006,2013-05-13,2013-05-20,2013-05-22,1,1,4.99,4.84,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000626,SO56221,4,SHP-010013,22879,479,4,4,100,RR-004,2013-04-27,2013-05-06,2013-05-10,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000627,SO56237,2,SHP-010029,27664,529,4,4,100,RR-003,2013-05-14,2013-05-20,2013-05-23,1,1,3.99,3.87,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000628,SO56237,3,SHP-010029,27664,217,4,4,100,RR-006,2013-04-27,2013-04-30,2013-05-02,1,1,34.99,33.94,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000629,SO56242,4,SHP-010034,13179,484,4,6,19,RR-005,2013-05-13,2013-05-17,2013-05-18,1,1,7.95,7.71,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000630,SO56262,2,SHP-010054,28210,467,3,9,6,RR-005,2013-05-15,2013-05-23,2013-05-24,1,1,24.49,23.76,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000631,SO56285,1,SHP-010077,27533,538,4,4,100,RR-003,2013-05-12,2013-05-18,2013-05-21,1,1,21.49,20.85,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000632,SO56285,2,SHP-010077,27533,529,4,4,100,RR-004,2013-05-11,2013-05-20,2013-05-24,1,1,3.99,3.87,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000633,SO56308,3,SHP-010100,12191,472,3,4,100,RR-002,2013-05-11,2013-05-19,2013-05-20,1,1,63.5,61.59,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000634,SO56309,1,SHP-010101,12659,478,4,7,100,RR-006,2013-05-05,2013-05-08,2013-05-10,1,1,9.99,9.69,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000635,SO56309,2,SHP-010101,12659,487,4,7,100,RR-005,2013-05-20,2013-05-24,2013-05-25,1,1,54.99,53.34,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000636,SO56309,3,SHP-010101,12659,482,3,7,100,RR-001,2013-05-03,2013-05-12,2013-05-16,1,1,8.99,8.72,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000637,SO56325,1,SHP-010117,26484,566,1,4,100,RR-004,2013-04-30,2013-05-09,2013-05-13,1,1,742.35,720.08,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000638,SO56330,3,SHP-010122,22886,467,3,4,100,RR-004,2013-04-30,2013-05-05,2013-05-09,1,1,24.49,23.76,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000639,SO56340,1,SHP-010132,17057,536,4,9,6,RR-003,2013-05-02,2013-05-08,2013-05-11,1,1,29.99,29.09,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000640,SO56340,2,SHP-010132,17057,480,4,9,6,RR-004,2013-05-01,2013-05-10,2013-05-14,1,1,2.29,2.22,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000641,SO56391,1,SHP-010183,25356,535,4,1,100,RR-005,2013-05-02,2013-05-06,2013-05-07,1,1,24.99,24.24,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000642,SO56391,2,SHP-010183,25356,480,4,1,100,RR-006,2013-05-05,2013-05-08,2013-05-10,1,1,2.29,2.22,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000643,SO56398,1,SHP-010190,22108,536,4,4,100,RR-004,2013-05-09,2013-05-14,2013-05-18,1,1,29.99,29.09,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000644,SO56398,2,SHP-010190,22108,477,4,4,100,RR-003,2013-05-10,2013-05-20,2013-05-23,1,1,4.99,4.84,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000645,SO56398,3,SHP-010190,22108,228,3,4,100,RR-006,2013-05-11,2013-05-18,2013-05-20,1,1,49.99,48.49,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
RET-000646,SO56402,1,SHP-010194,15935,528,4,1,100,RR-006,2013-05-12,2013-05-19,2013-05-21,1,1,4.99,4.84,REFUND,REFUNDED,SIMULATED return linked to an AdventureWorks order line,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
