ad_date,campaign_id,target_country_code,channel,platform,billing_currency,impressions,clicks,conversions,spend,attributed_revenue_usd,ctr,conversion_rate,cost_per_click,cost_per_acquisition,roas,synthetic_note,data_origin,generator_version,scenario_id,seed,generated_at
2012-02-10,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1420,56,0,52.95,0,0.039437,0,0.9455,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-02-11,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1424,56,0,52.7,0,0.039326,0,0.9411,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-02-12,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1414,55,0,52.5,0,0.038897,0,0.9545,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-02-13,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1417,56,0,53.2,0,0.03952,0,0.95,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-02-14,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1434,57,0,54.92,0,0.039749,0,0.9635,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-02-15,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1437,57,0,54.66,0,0.039666,0,0.9589,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-02-16,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1537,61,1,59.32,1629.33,0.039688,0.016393,0.9725,59.32,27.4668,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-02-17,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1430,57,0,55.18,0,0.03986,0,0.9681,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-02-18,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1447,56,0,54.96,0,0.038701,0,0.9814,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-02-19,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1450,56,0,54.71,0,0.038621,0,0.977,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-02-20,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,657,25,0,39.58,0,0.038052,0,1.5832,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-02-21,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,653,25,0,39.7,0,0.038285,0,1.588,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-02-22,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,650,25,0,39.81,0,0.038462,0,1.5924,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-02-23,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1497,58,0,92.61,0,0.038744,0,1.5967,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-02-24,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1493,57,0,91.27,0,0.038178,0,1.6012,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-02-25,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1490,57,0,91.53,0,0.038255,0,1.6058,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-02-26,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1487,57,0,91.79,0,0.038332,0,1.6104,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-02-27,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1484,56,0,90.43,0,0.037736,0,1.6148,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-02-28,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1480,59,0,91.3,0,0.039865,0,1.5475,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-02-29,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1477,58,0,90.01,0,0.039269,0,1.5519,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-03-01,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1398,32,0,27.52,0,0.02289,0,0.86,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-03-02,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1389,32,0,27.95,0,0.023038,0,0.8734,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-03-03,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1392,32,0,27.81,0,0.022989,0,0.8691,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-03-04,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1382,31,0,26.24,0,0.022431,0,0.8465,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-03-05,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1385,31,0,26.1,0,0.022383,0,0.8419,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-03-06,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1375,31,0,26.52,0,0.022545,0,0.8555,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-03-07,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1379,31,0,26.38,0,0.02248,0,0.851,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-03-08,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1369,32,0,28.81,0,0.023375,0,0.9003,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-03-09,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1372,33,0,29.56,0,0.024052,0,0.8958,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-03-10,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,884,21,0,17.59,0,0.023756,0,0.8376,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-03-11,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,881,21,0,17.68,0,0.023837,0,0.8419,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-03-12,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,891,21,0,17.4,0,0.023569,0,0.8286,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-03-13,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,887,21,0,17.49,0,0.023675,0,0.8329,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-03-14,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,897,21,0,17.96,0,0.023411,0,0.8552,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-03-15,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,894,21,0,18.06,0,0.02349,0,0.86,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-03-16,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,904,22,0,18.62,0,0.024336,0,0.8464,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-03-17,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,900,22,0,18.72,0,0.024444,0,0.8509,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-03-18,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,910,21,0,18.34,0,0.023077,0,0.8733,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-03-19,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,907,21,0,18.44,0,0.023153,0,0.8781,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-03-20,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1355,46,0,43.89,0,0.033948,0,0.9541,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-03-21,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1359,47,0,44.64,0,0.034584,0,0.9498,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-03-22,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1362,47,0,44.43,0,0.034508,0,0.9453,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-03-23,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1365,47,0,44.21,0,0.034432,0,0.9406,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-03-24,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1369,47,0,44,0,0.034332,0,0.9362,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-03-25,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1372,48,0,44.72,0,0.034985,0,0.9317,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-03-26,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1375,48,0,44.51,0,0.034909,0,0.9273,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-03-27,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1379,48,0,44.29,0,0.034808,0,0.9227,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-03-28,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1329,47,0,43.16,0,0.035365,0,0.9183,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-03-29,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1332,47,0,42.95,0,0.035285,0,0.9138,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-03-30,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1375,31,0,46.57,0,0.022545,0,1.5023,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-03-31,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1372,31,0,46.71,0,0.022595,0,1.5068,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-01,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1102,33,0,42.43,0,0.029946,0,1.2858,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-02,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1099,33,0,42.58,0,0.030027,0,1.2903,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-03,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1095,33,0,42.73,0,0.030137,0,1.2948,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-04,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1092,32,0,41.58,0,0.029304,0,1.2994,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-05,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1089,32,0,41.72,0,0.029385,0,1.3037,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-06,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1085,32,0,41.87,0,0.029493,0,1.3084,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-07,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1082,32,0,42.01,0,0.029575,0,1.3128,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-08,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1132,33,0,41.1,0,0.029152,0,1.2455,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-09,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1128,33,0,41.25,0,0.029255,0,1.25,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-10,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1085,32,0,41.87,0,0.029493,0,1.3084,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-11,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1089,32,0,41.72,0,0.029385,0,1.3037,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-12,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1092,32,0,41.58,0,0.029304,0,1.2994,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-13,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1095,33,0,42.73,0,0.030137,0,1.2948,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-14,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1072,31,0,41.12,0,0.028918,0,1.3265,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-15,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1075,31,0,40.98,0,0.028837,0,1.3219,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-16,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1079,32,0,42.16,0,0.029657,0,1.3175,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-17,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1082,32,0,42.01,0,0.029575,0,1.3128,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-18,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1112,32,0,40.72,0,0.028777,0,1.2725,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-19,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1115,32,0,40.57,0,0.0287,0,1.2678,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-20,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,830,34,1,25.85,1417.98,0.040964,0.029412,0.7603,25.85,54.8542,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-21,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,717,29,0,22.18,0,0.040446,0,0.7648,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-22,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,727,30,0,22.54,0,0.041265,0,0.7513,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-23,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,723,29,0,21.92,0,0.040111,0,0.7559,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-24,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,707,28,0,20.79,0,0.039604,0,0.7425,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-25,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,703,28,0,20.91,0,0.039829,0,0.7468,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-26,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,713,29,0,21.27,0,0.040673,0,0.7334,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-27,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,710,29,0,21.4,0,0.040845,0,0.7379,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-28,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,693,29,0,21.01,0,0.041847,0,0.7245,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-29,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,690,28,0,20.41,0,0.04058,0,0.7289,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-04-30,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1125,45,0,80.71,0,0.04,0,1.7936,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-01,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,902,30,0,21.67,0,0.033259,0,0.7223,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-02,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,905,30,0,21.53,0,0.033149,0,0.7177,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-03,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,909,31,0,22.11,0,0.034103,0,0.7132,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-04,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,912,31,0,21.97,0,0.033991,0,0.7087,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-05,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,915,31,0,21.83,0,0.03388,0,0.7042,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-06,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,919,31,0,21.69,0,0.033732,0,0.6997,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-07,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,922,31,0,21.55,0,0.033623,0,0.6952,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-08,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,872,30,0,22.88,0,0.034404,0,0.7627,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-09,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,875,30,0,22.75,0,0.034286,0,0.7583,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-10,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1344,46,0,32.19,0,0.034226,0,0.6998,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-11,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1340,45,0,31.69,0,0.033582,0,0.7042,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-12,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1337,45,0,31.89,0,0.033657,0,0.7087,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-13,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1334,45,0,32.1,0,0.033733,0,0.7133,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-14,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1357,47,0,32.04,0,0.034635,0,0.6817,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-15,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1354,46,0,31.57,0,0.033973,0,0.6863,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-16,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1350,46,0,31.78,0,0.034074,0,0.6909,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-17,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1347,46,0,31.98,0,0.03415,0,0.6952,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-18,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1317,46,0,33.84,0,0.034928,0,0.7357,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-19,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1314,45,0,33.31,0,0.034247,0,0.7402,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-20,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1364,47,0,36.69,0,0.034457,0,0.7806,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-21,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1367,47,0,36.48,0,0.034382,0,0.7762,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-22,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1357,47,0,37.12,0,0.034635,0,0.7898,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-23,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1360,47,0,36.91,0,0.034559,0,0.7853,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-24,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1350,46,0,35.09,0,0.034074,0,0.7628,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-25,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1354,46,0,34.88,0,0.033973,0,0.7583,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
2012-05-26,CMP-CA-SEARCH,CA,Paid Search,Google Ads,USD,1344,46,0,35.5,0,0.034226,0,0.7717,0,0,SIMULATED daily advertising performance,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
