shipment_id,sales_order_number,customer_key,sales_territory_key,origin_country,destination_country,destination_region,carrier_id,carrier_name,service_level,tracking_number,ship_date,promised_delivery_date,actual_delivery_date,transit_days,delay_days,on_time_flag,cross_border_flag,customs_delay_days,shipment_status,order_line_count,freight_amount,synthetic_note,data_origin,generator_version,scenario_id,seed,generated_at
SHP-004942,SO50492,24362,9,United States,Australia,Pacific,CAR-004,EuroFreight,International Economy,SYN-004-50492,2012-11-18,2012-11-23,2012-11-22,5,0,1,1,0,DELIVERED,1,61.08,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004943,SO50493,27453,4,United States,United States,North America,CAR-001,NorthStar Express,Standard,SYN-001-50493,2012-11-19,2012-11-24,2012-11-21,3,0,1,0,0,DELIVERED,1,51.23,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004944,SO50494,16432,7,United States,France,Europe,CAR-002,ParcelBridge,Economy,SYN-002-50494,2012-11-19,2012-11-24,2012-11-25,7,1,0,1,0,DELIVERED,1,54.54,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004945,SO50495,19475,7,United States,France,Europe,CAR-004,EuroFreight,International Economy,SYN-004-50495,2012-11-19,2012-11-24,2012-11-24,6,0,1,1,0,DELIVERED,1,19.57,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004946,SO50496,14452,1,United States,United States,North America,CAR-002,ParcelBridge,Economy,SYN-002-50496,2012-11-19,2012-11-24,2012-11-21,3,0,1,0,0,DELIVERED,1,25.01,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004947,SO50497,14419,1,United States,United States,North America,CAR-001,NorthStar Express,Standard,SYN-001-50497,2012-11-19,2012-11-24,2012-11-23,5,0,1,0,0,DELIVERED,1,25.01,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004948,SO50498,14434,4,United States,United States,North America,CAR-002,ParcelBridge,Economy,SYN-002-50498,2012-11-19,2012-11-24,2012-11-22,4,0,1,0,0,DELIVERED,1,25.01,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004949,SO50499,15214,9,United States,Australia,Pacific,CAR-002,ParcelBridge,Economy,SYN-002-50499,2012-11-19,2012-11-24,2012-11-24,6,0,1,1,0,DELIVERED,1,51.79,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004950,SO50500,15425,9,United States,Australia,Pacific,CAR-002,ParcelBridge,Economy,SYN-002-50500,2012-11-19,2012-11-24,2012-11-23,5,0,1,1,0,DELIVERED,1,51.79,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004951,SO50501,18625,10,United States,United Kingdom,Europe,CAR-004,EuroFreight,International Economy,SYN-004-50501,2012-11-20,2012-11-25,2012-11-27,8,2,0,1,0,DELIVERED,1,54.54,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004952,SO50502,16425,7,United States,France,Europe,CAR-004,EuroFreight,International Economy,SYN-004-50502,2012-11-20,2012-11-25,2012-11-26,7,1,0,1,0,DELIVERED,1,54.54,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004953,SO50503,19286,8,United States,Germany,Europe,CAR-003,GlobalPost,International Priority,SYN-003-50503,2012-11-20,2012-11-25,2012-11-25,6,0,1,1,0,DELIVERED,1,25.01,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004954,SO50504,12874,10,United States,United Kingdom,Europe,CAR-003,GlobalPost,International Priority,SYN-003-50504,2012-11-20,2012-11-25,2012-11-24,5,0,1,1,0,DELIVERED,1,51.79,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004955,SO50505,11410,7,United States,France,Europe,CAR-002,ParcelBridge,Economy,SYN-002-50505,2012-11-20,2012-11-25,2012-11-27,8,2,0,1,0,DELIVERED,1,51.23,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004956,SO50506,27342,9,United States,Australia,Pacific,CAR-002,ParcelBridge,Economy,SYN-002-50506,2012-11-20,2012-11-25,2012-11-26,7,1,0,1,0,DELIVERED,1,19.57,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004957,SO50507,27366,9,United States,Australia,Pacific,CAR-004,EuroFreight,International Economy,SYN-004-50507,2012-11-20,2012-11-25,2012-11-25,6,0,1,1,0,DELIVERED,1,19.57,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004958,SO50508,24361,9,United States,Australia,Pacific,CAR-004,EuroFreight,International Economy,SYN-004-50508,2012-11-20,2012-11-25,2012-11-24,5,0,1,1,0,DELIVERED,1,54.54,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004959,SO50509,16415,7,United States,France,Europe,CAR-003,GlobalPost,International Priority,SYN-003-50509,2012-11-21,2012-11-26,2012-11-28,8,2,0,1,0,DELIVERED,1,61.08,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004960,SO50510,24365,9,United States,Australia,Pacific,CAR-004,EuroFreight,International Economy,SYN-004-50510,2012-11-21,2012-11-26,2012-11-26,6,0,1,1,0,DELIVERED,1,54.54,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004961,SO50511,18621,10,United States,United Kingdom,Europe,CAR-002,ParcelBridge,Economy,SYN-002-50511,2012-11-22,2012-11-27,2012-11-28,7,1,0,1,0,DELIVERED,1,61.08,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004962,SO50512,27418,4,United States,United States,North America,CAR-001,NorthStar Express,Standard,SYN-001-50512,2012-11-22,2012-11-27,2012-11-25,4,0,1,0,0,DELIVERED,1,51.79,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004963,SO50513,12825,8,United States,Germany,Europe,CAR-002,ParcelBridge,Economy,SYN-002-50513,2012-11-22,2012-11-27,2012-11-26,5,0,1,1,0,DELIVERED,1,51.23,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004964,SO50514,15904,4,United States,United States,North America,CAR-001,NorthStar Express,Standard,SYN-001-50514,2012-11-22,2012-11-27,2012-11-24,3,0,1,0,0,DELIVERED,1,19.57,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004965,SO50515,15215,9,United States,Australia,Pacific,CAR-003,GlobalPost,International Priority,SYN-003-50515,2012-11-22,2012-11-27,2012-11-28,7,1,0,1,0,DELIVERED,1,51.23,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004966,SO50516,15646,9,United States,Australia,Pacific,CAR-003,GlobalPost,International Priority,SYN-003-50516,2012-11-22,2012-11-27,2012-11-29,8,2,0,1,0,DELIVERED,1,51.23,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004967,SO50517,27423,4,United States,United States,North America,CAR-002,ParcelBridge,Economy,SYN-002-50517,2012-11-22,2012-11-27,2012-11-24,3,0,1,0,0,DELIVERED,1,51.79,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004968,SO50518,18136,10,United States,United Kingdom,Europe,CAR-004,EuroFreight,International Economy,SYN-004-50518,2012-11-23,2012-11-28,2012-11-28,6,0,1,1,0,DELIVERED,1,54.54,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004969,SO50519,17934,8,United States,Germany,Europe,CAR-002,ParcelBridge,Economy,SYN-002-50519,2012-11-23,2012-11-28,2012-11-29,7,1,0,1,0,DELIVERED,1,54.54,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004970,SO50520,27264,1,United States,United States,North America,CAR-002,ParcelBridge,Economy,SYN-002-50520,2012-11-23,2012-11-28,2012-11-25,3,0,1,0,0,DELIVERED,1,51.79,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004971,SO50521,27279,1,United States,United States,North America,CAR-001,NorthStar Express,Standard,SYN-001-50521,2012-11-23,2012-11-28,2012-11-27,5,0,1,0,0,DELIVERED,1,51.79,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004972,SO50522,17780,7,United States,France,Europe,CAR-003,GlobalPost,International Priority,SYN-003-50522,2012-11-23,2012-11-28,2012-11-27,5,0,1,1,0,DELIVERED,1,25.01,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004973,SO50523,12860,10,United States,United Kingdom,Europe,CAR-003,GlobalPost,International Priority,SYN-003-50523,2012-11-23,2012-11-28,2012-11-30,8,2,0,1,0,DELIVERED,1,51.23,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004974,SO50524,15914,1,United States,United States,North America,CAR-002,ParcelBridge,Economy,SYN-002-50524,2012-11-23,2012-11-28,2012-11-27,5,0,1,0,0,DELIVERED,1,19.57,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004975,SO50525,14447,1,United States,United States,North America,CAR-001,NorthStar Express,Standard,SYN-001-50525,2012-11-23,2012-11-28,2012-11-26,4,0,1,0,0,DELIVERED,1,25.01,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004976,SO50526,27340,9,United States,Australia,Pacific,CAR-004,EuroFreight,International Economy,SYN-004-50526,2012-11-23,2012-11-28,2012-11-27,5,0,1,1,0,DELIVERED,1,19.57,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004977,SO50527,24377,9,United States,Australia,Pacific,CAR-003,GlobalPost,International Priority,SYN-003-50527,2012-11-23,2012-11-28,2012-11-30,8,2,0,1,0,DELIVERED,1,54.54,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004978,SO50528,18160,10,United States,United Kingdom,Europe,CAR-003,GlobalPost,International Priority,SYN-003-50528,2012-11-24,2012-11-29,2012-11-30,7,1,0,1,0,DELIVERED,1,54.54,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004979,SO50529,27295,1,United States,United States,North America,CAR-001,NorthStar Express,Standard,SYN-001-50529,2012-11-24,2012-11-29,2012-11-26,3,0,1,0,0,DELIVERED,1,51.23,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004980,SO50530,19912,10,United States,United Kingdom,Europe,CAR-003,GlobalPost,International Priority,SYN-003-50530,2012-11-24,2012-11-29,2012-12-01,8,2,0,1,0,DELIVERED,1,25.01,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004981,SO50531,19452,7,United States,France,Europe,CAR-003,GlobalPost,International Priority,SYN-003-50531,2012-11-24,2012-11-29,2012-11-28,5,0,1,1,0,DELIVERED,1,19.57,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004982,SO50532,13915,4,United States,United States,North America,CAR-001,NorthStar Express,Standard,SYN-001-50532,2012-11-24,2012-11-29,2012-11-26,3,0,1,0,0,DELIVERED,1,54.54,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004983,SO50533,11409,7,United States,France,Europe,CAR-003,GlobalPost,International Priority,SYN-003-50533,2012-11-24,2012-11-29,2012-11-30,7,1,0,1,0,DELIVERED,1,51.23,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004984,SO50534,12826,8,United States,Germany,Europe,CAR-003,GlobalPost,International Priority,SYN-003-50534,2012-11-24,2012-11-29,2012-12-01,8,2,0,1,0,DELIVERED,1,51.79,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004985,SO50535,24460,9,United States,Australia,Pacific,CAR-003,GlobalPost,International Priority,SYN-003-50535,2012-11-24,2012-11-29,2012-11-28,5,0,1,1,0,DELIVERED,1,54.54,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004986,SO50536,24462,9,United States,Australia,Pacific,CAR-004,EuroFreight,International Economy,SYN-004-50536,2012-11-24,2012-11-29,2012-11-29,6,0,1,1,0,DELIVERED,1,61.08,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004987,SO50537,27341,9,United States,Australia,Pacific,CAR-002,ParcelBridge,Economy,SYN-002-50537,2012-11-24,2012-11-29,2012-11-30,7,1,0,1,0,DELIVERED,1,19.57,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004988,SO50538,21614,6,United States,Canada,North America,CAR-002,ParcelBridge,Economy,SYN-002-50538,2012-11-25,2012-11-30,2012-12-02,8,2,0,1,0,DELIVERED,1,51.23,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004989,SO50539,27261,1,United States,United States,North America,CAR-002,ParcelBridge,Economy,SYN-002-50539,2012-11-25,2012-11-30,2012-11-28,4,0,1,0,0,DELIVERED,1,51.23,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004990,SO50540,19506,10,United States,United Kingdom,Europe,CAR-003,GlobalPost,International Priority,SYN-003-50540,2012-11-25,2012-11-30,2012-11-29,5,0,1,1,0,DELIVERED,1,25.01,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004991,SO50541,12806,8,United States,Germany,Europe,CAR-003,GlobalPost,International Priority,SYN-003-50541,2012-11-25,2012-11-30,2012-12-02,8,2,0,1,0,DELIVERED,1,51.23,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004992,SO50542,14442,4,United States,United States,North America,CAR-002,ParcelBridge,Economy,SYN-002-50542,2012-11-25,2012-11-30,2012-11-28,4,0,1,0,0,DELIVERED,1,25.01,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004993,SO50543,25221,9,United States,Australia,Pacific,CAR-002,ParcelBridge,Economy,SYN-002-50543,2012-11-25,2012-11-30,2012-11-30,6,0,1,1,0,DELIVERED,1,25.01,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004994,SO50544,15722,9,United States,Australia,Pacific,CAR-003,GlobalPost,International Priority,SYN-003-50544,2012-11-25,2012-11-30,2012-11-29,5,0,1,1,0,DELIVERED,1,51.23,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004995,SO50545,15587,9,United States,Australia,Pacific,CAR-002,ParcelBridge,Economy,SYN-002-50545,2012-11-25,2012-11-30,2012-12-02,8,2,0,1,0,DELIVERED,1,51.79,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004996,SO50546,15597,9,United States,Australia,Pacific,CAR-002,ParcelBridge,Economy,SYN-002-50546,2012-11-25,2012-11-30,2012-12-01,7,1,0,1,0,DELIVERED,1,51.79,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004997,SO50547,24381,9,United States,Australia,Pacific,CAR-004,EuroFreight,International Economy,SYN-004-50547,2012-11-25,2012-11-30,2012-11-30,6,0,1,1,0,DELIVERED,1,54.54,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004998,SO50548,24461,9,United States,Australia,Pacific,CAR-003,GlobalPost,International Priority,SYN-003-50548,2012-11-25,2012-11-30,2012-11-29,5,0,1,1,0,DELIVERED,1,54.54,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-004999,SO50549,27365,9,United States,Australia,Pacific,CAR-002,ParcelBridge,Economy,SYN-002-50549,2012-11-25,2012-11-30,2012-12-02,8,2,0,1,0,DELIVERED,1,19.57,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-005000,SO50550,27448,4,United States,United States,North America,CAR-001,NorthStar Express,Standard,SYN-001-50550,2012-11-26,2012-12-01,2012-11-30,5,0,1,0,0,DELIVERED,1,51.79,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-005001,SO50551,18168,10,United States,United Kingdom,Europe,CAR-003,GlobalPost,International Priority,SYN-003-50551,2012-11-26,2012-12-01,2012-12-02,7,1,0,1,0,DELIVERED,1,54.54,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-005002,SO50552,16430,7,United States,France,Europe,CAR-003,GlobalPost,International Priority,SYN-003-50552,2012-11-26,2012-12-01,2012-12-03,8,2,0,1,0,DELIVERED,1,54.54,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-005003,SO50553,19500,10,United States,United Kingdom,Europe,CAR-003,GlobalPost,International Priority,SYN-003-50553,2012-11-26,2012-12-01,2012-11-30,5,0,1,1,0,DELIVERED,1,25.01,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-005004,SO50554,21015,8,United States,Germany,Europe,CAR-003,GlobalPost,International Priority,SYN-003-50554,2012-11-26,2012-12-01,2012-12-01,6,0,1,1,0,DELIVERED,1,19.57,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-005005,SO50555,21006,8,United States,Germany,Europe,CAR-003,GlobalPost,International Priority,SYN-003-50555,2012-11-26,2012-12-01,2012-12-02,7,1,0,1,0,DELIVERED,1,19.57,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-005006,SO50556,13927,4,United States,United States,North America,CAR-001,NorthStar Express,Standard,SYN-001-50556,2012-11-26,2012-12-01,2012-11-28,3,0,1,0,0,DELIVERED,1,54.54,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-005007,SO50557,12861,10,United States,United Kingdom,Europe,CAR-003,GlobalPost,International Priority,SYN-003-50557,2012-11-26,2012-12-01,2012-11-30,5,0,1,1,0,DELIVERED,1,51.23,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-005008,SO50558,12816,8,United States,Germany,Europe,CAR-003,GlobalPost,International Priority,SYN-003-50558,2012-11-26,2012-12-01,2012-12-01,6,0,1,1,0,DELIVERED,1,51.23,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
SHP-005009,SO50559,15228,9,United States,Australia,Pacific,CAR-003,GlobalPost,International Priority,SYN-003-50559,2012-11-26,2012-12-01,2012-12-02,7,1,0,1,0,DELIVERED,1,51.23,SIMULATED shipment linked to AdventureWorks SalesOrderNumber,synthetic_extension,1.0.0,BASELINE,20260728,2026-07-28T00:00:00.000Z
